gesture_id,timestamp,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
1,1741994128.0587597,15.701852798461914,14.901416778564453,14.881505966186523,15.643881797790527,16.232215881347656,14.90286636352539,15.926900863647461,16.50832176208496,16.644603729248047,14.604312896728516,14.312895774841309,14.333259582519531,14.234150886535645,14.356544494628906,13.977795600891113,14.152576446533203,14.099357604980469,13.811372756958008,13.773921012878418,14.353718757629395,14.440553665161133,19.601505279541016,17.049043655395508,15.324101448059082,14.66434383392334,14.238133430480957,14.414098739624023,13.831912994384766,13.435431480407715,12.752054214477539,14.878808975219727,13.91976547241211,15.018434524536133,15.304293632507324,15.57520580291748,14.724742889404297,15.787668228149414,16.00615692138672,16.026525497436523,15.523324012756348,16.689382553100586,17.03095245361328,0.05147819593548775,0.045443154871463776,0.0425211526453495,0.04239491745829582,0.04227345436811447,0.044094376266002655,0.04643448814749718,0.047995857894420624,0.04855537787079811,0.04564101621508598,0.04500993713736534,0.04507056996226311,0.044486578553915024,0.04722953587770462,0.04643658548593521,0.04654528945684433,0.045934952795505524,0.04796044901013374,0.04816097021102905,0.049327168613672256,0.04912811517715454
1,1741994128.1780434,15.196308135986328,14.764127731323242,15.12527847290039,16.03209114074707,16.804553985595703,15.161154747009277,15.887012481689453,16.467071533203125,16.602153778076172,14.92159366607666,14.574180603027344,14.333259582519531,14.495734214782715,14.355234146118164,13.948372840881348,13.979998588562012,14.235764503479004,13.816722869873047,13.63388729095459,14.05649185180664,14.17866325378418,18.97146224975586,16.892440795898438,15.618492126464844,15.068894386291504,14.698123931884766,14.684365272521973,13.83570671081543,13.439045906066895,12.754932403564453,15.153316497802734,14.216259002685547,15.018434524536133,15.606224060058594,15.55006217956543,14.738808631896973,15.622208595275879,16.15985679626465,16.007761001586914,15.367390632629395,16.34678840637207,16.71969223022461,0.04982105270028114,0.045024577528238297,0.043224018067121506,0.04345078766345978,0.04365008696913719,0.04485849663615227,0.04645376279950142,0.0480157732963562,0.04857360199093819,0.04648725315928459,0.04583153501152992,0.04507056996226311,0.045306213200092316,0.04722413048148155,0.04649417847394943,0.04613201692700386,0.0463792160153389,0.047980353236198425,0.04767138883471489,0.04830602556467056,0.048074714839458466
1,1741994128.302689,14.376516342163086,14.62966251373291,15.260442733764648,16.03209114074707,16.944520950317383,15.309385299682617,15.836957931518555,16.618146896362305,16.95246124267578,14.74535083770752,14.690648078918457,14.333259582519531,14.534013748168945,14.360429763793945,14.084856986999512,14.016345977783203,14.141173362731934,13.671364784240723,13.636892318725586,13.90845012664795,13.714162826538086,18.081382751464844,16.739057540893555,15.73444652557373,15.068894386291504,14.841343879699707,14.710783004760742,13.738971710205078,13.487387657165527,12.939375877380371,14.950613021850586,14.321381568908691,15.018434524536133,15.577742576599121,15.507216453552246,14.881003379821777,15.637174606323242,15.979900360107422,15.86561393737793,15.394396781921387,16.22519302368164,16.25248146057129,0.04729534685611725,0.04461460933089256,0.043606843799352646,0.04345078766345978,0.04401484131813049,0.04529579356312752,0.04644656181335449,0.04845999553799629,0.049597132951021194,0.046080853790044785,0.04634268954396248,0.04507056996226311,0.04527755454182625,0.047240905463695526,0.046949103474617004,0.04609741270542145,0.04591890051960945,0.04747437685728073,0.04768247529864311,0.04779764264822006,0.04666120558977127
1,1741994128.4289749,14.065807342529297,14.491964340209961,15.255529403686523,16.306638717651367,17.234304428100586,15.439248085021973,15.978838920593262,16.27122688293457,16.752296447753906,14.87552261352539,14.543417930603027,14.159652709960938,14.360822677612305,14.353755950927734,13.948372840881348,13.71198844909668,13.963224411010742,13.671364784240723,13.321216583251953,13.325395584106445,13.44624137878418,17.767728805541992,16.627656936645508,15.752164840698242,15.324518203735352,15.092255592346191,14.835240364074707,13.907267570495605,13.319075584411621,12.947880744934082,15.082242012023926,14.204545021057129,14.950922012329102,15.462362289428711,15.524781227111816,14.738808631896973,15.394765853881836,15.876012802124023,15.86561393737793,15.069297790527344,15.60207462310791,15.96054744720459,0.04629306495189667,0.04419528692960739,0.04359612241387367,0.044194649904966354,0.04476741701364517,0.045679204165935516,0.04686256870627403,0.04758334159851074,0.04914965108036995,0.04648662731051445,0.04587875306606293,0.04466671869158745,0.044880203902721405,0.04721814766526222,0.04649417847394943,0.04525021091103554,0.04548901692032814,0.04747437685728073,0.04674159362912178,0.04595218598842621,0.045747458934783936
1,1741994128.5487585,14.055962562561035,14.362981796264648,15.255529403686523,16.306638717651367,17.052875518798828,15.408616065979004,15.984123229980469,16.27665901184082,16.6123104095459,14.883249282836914,14.543417930603027,14.289925575256348,14.360822677612305,14.17126178741455,13.936812400817871,13.707860946655273,13.963224411010742,13.317581176757812,13.307831764221191,13.321795463562012,13.408756256103516,17.780906677246094,16.4800968170166,15.752164840698242,15.324518203735352,14.971709251403809,14.823601722717285,13.864130020141602,13.275145530700684,12.816034317016602,15.065542221069336,14.204545021057129,15.08696460723877,15.462362289428711,15.354204177856445,14.79852294921875,15.436397552490234,15.876012802124023,15.538471221923828,15.10336685180664,15.621540069580078,15.944531440734863,0.046267252415418625,0.04380203038454056,0.04359612241387367,0.044194649904966354,0.04441147297620773,0.04572414606809616,0.04687833786010742,0.04759952798485756,0.04873473942279816,0.04651122912764549,0.04587875306606293,0.04507755488157272,0.044880203902721405,0.046770524233579636,0.04645482823252678,0.045236557722091675,0.04548901692032814,0.046567436307668686,0.046693217009305954,0.04593753069639206,0.04577227309346199
1,1741994128.670809,14.170675277709961,14.586994171142578,15.218341827392578,16.132558822631836,17.059823989868164,15.264594078063965,15.992252349853516,16.431215286254883,16.921621322631836,14.877752304077148,14.497580528259277,14.124768257141113,14.192246437072754,14.312819480895996,13.883378028869629,13.969645500183105,14.233098030090332,13.624715805053711,13.717114448547363,13.682000160217285,13.808144569396973,17.979442596435547,16.78523826599121,15.778857231140137,15.201314926147461,14.954567909240723,14.755731582641602,13.893583297729492,13.3982515335083,13.024971008300781,15.107623100280762,14.18049144744873,14.891207695007324,15.327953338623047,15.529500961303711,14.721090316772461,15.681848526000977,16.180219650268555,15.889105796813965,15.562169075012207,16.092992782592773,16.440452575683594,0.046785593032836914,0.044620633125305176,0.04361117258667946,0.04384160041809082,0.04443054273724556,0.04529757797718048,0.04690062999725342,0.04805191233754158,0.049647681415081024,0.0464942567050457,0.04587946832180023,0.04469588026404381,0.04449233412742615,0.0472387857735157,0.04642990231513977,0.04608924314379692,0.04636187106370926,0.04747554287314415,0.04812904819846153,0.04734219238162041,0.04713840410113335
1,1741994128.7984154,14.308635711669922,14.586994171142578,15.052472114562988,16.09274673461914,17.017663955688477,15.404292106628418,15.791646957397461,16.08422088623047,16.412105560302734,14.830302238464355,14.493173599243164,14.245593070983887,14.45338249206543,14.454188346862793,14.023443222045898,14.065370559692383,14.332714080810547,14.057330131530762,13.820737838745117,14.111612319946289,14.058184623718262,18.131393432617188,16.78523826599121,15.650494575500488,15.225765228271484,14.977806091308594,14.88907241821289,13.7853422164917,13.157716751098633,12.70035457611084,15.129101753234863,14.222870826721191,15.086522102355957,15.630672454833984,15.657256126403809,14.890421867370605,15.837967872619629,16.343685150146484,16.313655853271484,15.681150436401367,16.543909072875977,16.716167449951172,0.04724707454442978,0.044620633125305176,0.0432596318423748,0.043850429356098175,0.04443538561463356,0.045712098479270935,0.04644976928830147,0.047174591571092606,0.04828881099820137,0.04649065434932709,0.04586533084511757,0.04507610201835632,0.04531319811940193,0.04770411178469658,0.04689882695674896,0.046558234840631485,0.04684460908174515,0.04898049309849739,0.04866335913538933,0.04882286116480827,0.048152025789022446
1,1741994128.9222376,14.931684494018555,14.721250534057617,15.21325969696045,15.994194030761719,16.73365592956543,15.270837783813477,15.796836853027344,16.235380172729492,16.380699157714844,14.697916030883789,14.364236831665039,14.241280555725098,14.455204963684082,14.130424499511719,13.88428783416748,13.92564868927002,14.372493743896484,13.586553573608398,13.401847839355469,13.82115364074707,13.767446517944336,18.865325927734375,16.93928337097168,15.796414375305176,15.094355583190918,14.73067569732666,14.715299606323242,13.742584228515625,13.278451919555664,12.63193130493164,14.971525192260742,14.120424270629883,15.1279878616333,15.632543563842773,15.358585357666016,14.79190444946289,15.752598762512207,16.338199615478516,15.825153350830078,15.28305721282959,16.27968406677246,16.446409225463867,0.0492900051176548,0.045031219720840454,0.043600019067525864,0.04346776008605957,0.043693967163562775,0.045315783470869064,0.046465303748846054,0.047618329524993896,0.04820462316274643,0.04607623815536499,0.04545680806040764,0.04506229609251022,0.045323342084884644,0.04679006710648537,0.046433016657829285,0.04609835147857666,0.046827517449855804,0.04750588536262512,0.0471893772482872,0.0478261336684227,0.047165896743535995
1,1741994129.051453,15.623050689697266,14.990060806274414,14.950552940368652,15.604223251342773,16.36200523376465,15.139966011047363,15.494430541992188,15.917859077453613,16.1116943359375,14.572331428527832,14.059694290161133,14.110692024230957,14.194074630737305,14.140042304992676,13.710190773010254,14.06139087677002,14.233104705810547,13.4559907913208,13.667798042297363,14.25745677947998,14.552227020263672,19.626619338989258,17.272518157958984,15.547622680664062,14.708123207092285,14.372031211853027,14.680347442626953,13.587627410888672,13.1046781539917,12.426436424255371,14.86664867401123,13.845605850219727,14.945981979370117,15.329747200012207,15.391335487365723,14.6554594039917,15.904709815979004,16.180877685546875,15.673917770385742,15.58402156829834,16.763944625854492,17.217172622680664,0.05155656114220619,0.045858532190322876,0.04285068064928055,0.042406242340803146,0.042612601071596146,0.044928908348083496,0.04570532217621803,0.04681781679391861,0.04740413278341293,0.045683860778808594,0.044634703546762466,0.04464530944824219,0.04450252279639244,0.04682487994432449,0.04600464180111885,0.04654752463102341,0.046373508870601654,0.04705274477601051,0.04812365770339966,0.04932716488838196,0.04967053234577179
1,1741994129.1914492,13.749443054199219,14.164008140563965,15.182497024536133,15.958755493164062,17.059823989868164,15.398491859436035,15.943841934204102,16.389766693115234,16.730806350708008,14.693412780761719,14.452577590942383,14.245918273925781,14.366029739379883,13.992043495178223,13.85787582397461,13.967952728271484,14.106254577636719,13.316886901855469,13.26862621307373,13.28049087524414,13.413514137268066,17.44853973388672,16.347639083862305,15.784855842590332,15.099953651428223,14.954567909240723,14.815284729003906,13.867959022521973,13.401764869689941,12.940171241760254,14.921219825744629,14.226134300231934,15.109512329101562,15.421902656555176,15.186765670776367,14.832250595092773,15.750210762023926,15.942830085754395,15.514202117919922,15.132951736450195,15.648298263549805,15.903124809265137,0.04540727660059929,0.043459516018629074,0.04363319277763367,0.04348945617675781,0.04443054273724556,0.045693159103393555,0.04689788073301315,0.048071540892124176,0.04922780394554138,0.04606077820062637,0.045882098376750946,0.045078977942466736,0.044896263629198074,0.0463307686150074,0.04650208353996277,0.04609184339642525,0.045948538929224014,0.04656321927905083,0.04672035574913025,0.045955825597047806,0.045788075774908066
