gesture_id,timestamp,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
Gesture 1,1740260682.4929833,17.79257583618164,18.581785202026367,19.374664306640625,20.026229858398438,20.63503646850586,18.924407958984375,19.223875045776367,19.00217628479004,18.95830726623535,18.331825256347656,18.04027557373047,17.79330825805664,17.319211959838867,17.84113121032715,18.110631942749023,18.023536682128906,17.982580184936523,17.30074119567871,17.780302047729492,17.961894989013672,18.144378662109375,19.629343032836914,18.730682373046875,17.801313400268555,17.088151931762695,16.724641799926758,16.87860679626465,15.793631553649902,14.910863876342773,14.266912460327148,17.054698944091797,15.474523544311523,14.53593635559082,13.602084159851074,17.40762710571289,16.543237686157227,15.826345443725586,15.211292266845703,17.96105194091797,17.654441833496094,17.241331100463867,16.813690185546875,0.050432004034519196,0.0497124008834362,0.04970359057188034,0.04983498528599739,0.04997844621539116,0.051720067858695984,0.052246976643800735,0.05164049565792084,0.05165908858180046,0.05224297195672989,0.05169934406876564,0.051134366542100906,0.050056342035532,0.052647463977336884,0.05407087132334709,0.054131802171468735,0.05416835471987724,0.053089600056409836,0.05522984638810158,0.05596242845058441,0.056703634560108185
Gesture 1,1740260682.6263225,17.27461814880371,17.871633529663086,18.41170883178711,19.00020980834961,19.39068031311035,17.899551391601562,17.7467098236084,17.555273056030273,17.51534080505371,17.124876022338867,16.636974334716797,16.208349227905273,16.174102783203125,16.607933044433594,16.21938705444336,15.741300582885742,15.325661659240723,16.305967330932617,16.284299850463867,16.198381423950195,16.149654388427734,19.19209098815918,18.08303451538086,16.991275787353516,16.268842697143555,15.761795043945312,16.105396270751953,14.743478775024414,13.903241157531738,13.325252532958984,16.10601234436035,14.443349838256836,13.438305854797363,12.852872848510742,16.462045669555664,15.10063648223877,14.134077072143555,13.299521446228027,17.157516479492188,16.493627548217773,15.886865615844727,15.319475173950195,0.0493880994617939,0.048202309757471085,0.047727908939123154,0.04788537323474884,0.04754696041345596,0.0495983362197876,0.049032483249902725,0.04849875345826149,0.0485205315053463,0.04950792342424393,0.048512477427721024,0.04753568023443222,0.04757075011730194,0.049887631088495255,0.04945554956793785,0.04844000190496445,0.04745115339756012,0.05081164464354515,0.051539674401283264,0.051586974412202835,0.05159087851643562
Gesture 1,1740260682.8799522,18.303247451782227,18.766935348510742,19.407121658325195,19.93198013305664,20.655881881713867,18.926300048828125,19.640331268310547,19.63304328918457,19.977052688598633,18.068044662475586,18.186565399169922,18.364194869995117,17.981822967529297,17.155527114868164,16.899263381958008,16.686918258666992,16.57465171813965,16.215139389038086,16.008731842041016,15.877030372619629,15.802234649658203,20.219697952270508,18.911453247070312,18.02345848083496,17.380226135253906,17.007835388183594,18.440717697143555,18.137714385986328,17.720144271850586,17.636560440063477,18.73033332824707,18.258686065673828,18.116687774658203,17.6243896484375,18.964733123779297,18.689117431640625,18.407730102539062,18.19453239440918,19.087881088256836,19.03863525390625,18.8902587890625,18.73986053466797,0.05284949019551277,0.052117738872766495,0.05302416905760765,0.05416828766465187,0.055234070867300034,0.057017575949430466,0.06043746694922447,0.06155163049697876,0.06362439692020416,0.05683135241270065,0.059640586376190186,0.06163778901100159,0.06201193481683731,0.055722981691360474,0.0577005036175251,0.05878313258290291,0.05985952168703079,0.053896401077508926,0.05562093108892441,0.056540898978710175,0.057496849447488785
Gesture 1,1740260683.0185206,17.366832733154297,18.026243209838867,18.581571578979492,18.777292251586914,18.673343658447266,17.705272674560547,17.42584991455078,16.88299560546875,16.305599212646484,16.93332862854004,16.138830184936523,15.919477462768555,15.49133014678955,16.1333065032959,15.30866527557373,14.834283828735352,14.444790840148926,15.55323314666748,15.09129810333252,14.66008472442627,14.330224990844727,19.323467254638672,18.242074966430664,17.365278244018555,16.559871673583984,15.695250511169434,17.665138244628906,16.754417419433594,15.988377571105957,15.326156616210938,18.01468276977539,16.986570358276367,16.628786087036133,16.191972732543945,18.27443504333496,17.629684448242188,17.178415298461914,16.732173919677734,18.660232543945312,18.448850631713867,18.124399185180664,17.740755081176758,0.050324879586696625,0.050355374813079834,0.05133260414004326,0.05187792703509331,0.05116714537143707,0.05447975918650627,0.055495794862508774,0.054996307939291,0.05453641712665558,0.054272811859846115,0.0547172985970974,0.05567103996872902,0.055935338139534,0.05324741080403328,0.05371655151247978,0.05394662544131279,0.05410921201109886,0.05218643322587013,0.05314049497246742,0.05331996828317642,0.053478892892599106
Gesture 1,1740260683.1518354,18.616239547729492,19.037151336669922,19.367084503173828,19.88384437561035,20.32063102722168,18.55890655517578,18.883535385131836,18.858585357666016,18.52726936340332,17.753572463989258,17.509233474731445,17.608362197875977,17.47633171081543,16.909536361694336,15.856691360473633,15.631441116333008,15.246896743774414,16.225046157836914,15.56749153137207,15.145031929016113,14.810917854309082,20.3686580657959,19.051359176635742,17.927345275878906,17.33136749267578,16.738889694213867,18.21365737915039,17.70486068725586,17.376371383666992,16.84419822692871,18.54458999633789,17.954004287719727,17.78206443786621,17.577234268188477,18.80404281616211,17.883264541625977,17.62401580810547,17.179460525512695,19.17876434326172,18.710756301879883,18.369871139526367,17.953330993652344,0.05343839153647423,0.05271651968359947,0.05305946245789528,0.05418991297483444,0.05463506281375885,0.05641651153564453,0.059016186743974686,0.060063984245061874,0.0603533536195755,0.05619131773710251,0.05818541347980499,0.06011078506708145,0.06132768094539642,0.05509357526898384,0.054890621453523636,0.05585084483027458,0.056077491492033005,0.05392412096261978,0.05427250266075134,0.054509300738573074,0.05468302592635155
Gesture 1,1740260683.468603,17.108041763305664,18.12583351135254,18.977670669555664,19.621801376342773,20.004608154296875,18.128690719604492,18.293245315551758,18.299915313720703,18.063495635986328,17.348007202148438,17.12431526184082,16.90191650390625,16.465391159057617,17.020713806152344,16.670398712158203,16.439571380615234,16.215295791625977,16.67829132080078,16.512388229370117,16.426591873168945,16.187482833862305,19.297409057617188,18.639196395874023,17.78107261657715,17.098548889160156,16.55765724182129,16.42059326171875,15.212759971618652,14.539268493652344,13.768681526184082,16.322124481201172,14.864834785461426,13.927292823791504,13.068605422973633,16.875368118286133,15.504826545715332,14.61011791229248,13.909490585327148,17.60434341430664,16.675037384033203,16.088869094848633,15.309917449951172,0.04948270693421364,0.049296509474515915,0.04932115972042084,0.04944953694939613,0.04905478283762932,0.05010009929537773,0.04999418556690216,0.050006475299596786,0.04949139431118965,0.050013843923807144,0.049502383917570114,0.048995617777109146,0.04800453409552574,0.05098102614283562,0.05052508786320686,0.049974896013736725,0.04944053292274475,0.05197993293404579,0.05210299417376518,0.052155978977680206,0.0515565499663353
Gesture 1,1740260683.6186006,17.05606460571289,18.33562660217285,19.415822982788086,20.34494400024414,21.267026901245117,19.3316650390625,19.996488571166992,20.07745361328125,20.074413299560547,18.509004592895508,19.27793312072754,19.274765014648438,19.041017532348633,17.973018646240234,18.5690975189209,18.52043342590332,18.51287269592285,17.636531829833984,17.964555740356445,18.685312271118164,18.93144416809082,19.369930267333984,18.979446411132812,18.392921447753906,17.88759994506836,17.708606719970703,17.55409812927246,16.640838623046875,15.91443920135498,15.259563446044922,17.426816940307617,16.588945388793945,15.760269165039062,14.890569686889648,17.744718551635742,17.099689483642578,16.29719352722168,15.62186050415039,18.503433227539062,18.00371742248535,18.021259307861328,17.545726776123047,0.04948154464364052,0.04986358806490898,0.0504535436630249,0.05113183334469795,0.05175870656967163,0.052979081869125366,0.0540560819208622,0.05397918075323105,0.053966693580150604,0.052899379283189774,0.05477467179298401,0.05476240813732147,0.05409587174654007,0.05335184931755066,0.05543793365359306,0.05545686185359955,0.055429812520742416,0.05445830151438713,0.05597633123397827,0.058213427662849426,0.058973800390958786
Gesture 1,1740260683.9516528,17.269283294677734,17.3958797454834,18.04796028137207,18.603437423706055,19.0406436920166,17.06097412109375,16.956146240234375,16.93869972229004,16.463546752929688,16.509502410888672,16.118694305419922,15.5525541305542,14.994756698608398,15.893326759338379,15.201422691345215,14.599386215209961,14.098978042602539,15.365572929382324,14.812169075012207,14.480958938598633,14.025225639343262,19.88724708557129,18.218547821044922,17.383005142211914,16.774980545043945,16.277246475219727,17.077516555786133,16.106124877929688,15.661540985107422,14.948604583740234,17.513389587402344,16.55462646484375,15.73353385925293,15.031947135925293,17.955081939697266,17.09706687927246,16.33599281311035,15.706546783447266,18.498533248901367,17.86501121520996,17.453672409057617,16.803953170776367,0.05121878907084465,0.049426596611738205,0.05027904361486435,0.051257334649562836,0.05161207541823387,0.05250456929206848,0.053326282650232315,0.05412181466817856,0.053630318492650986,0.052923060953617096,0.05391502007842064,0.053451016545295715,0.05298956483602524,0.052628666162490845,0.052973054349422455,0.05252297967672348,0.05203089118003845,0.05226321518421173,0.05252671241760254,0.0526624470949173,0.0521409772336483
Gesture 1,1740260684.0900083,17.770950317382812,18.327550888061523,19.00394630432129,19.85062026977539,20.616430282592773,18.27543830871582,18.67533302307129,18.95401954650879,18.941373825073242,17.43330955505371,17.557891845703125,17.175033569335938,17.074974060058594,16.767595291137695,16.271289825439453,15.891145706176758,15.550674438476562,16.00188636779785,15.641712188720703,15.545823097229004,15.252747535705566,20.26812744140625,19.01131820678711,18.079593658447266,17.702211380004883,17.437753677368164,18.07390594482422,17.54558753967285,17.357707977294922,17.057958602905273,18.3521728515625,17.85733413696289,17.169736862182617,16.878000259399414,18.799394607543945,18.18115234375,17.625362396240234,17.13797950744629,19.1179256439209,18.76951789855957,18.546092987060547,18.111705780029297,0.05238983407616615,0.051629457622766495,0.0525081492960453,0.05424552783370018,0.055279769003391266,0.055727846920490265,0.05818631127476692,0.059988413006067276,0.06110531464219093,0.05553295090794563,0.05815105512738228,0.05842919647693634,0.05950147658586502,0.05517435818910599,0.05632453039288521,0.05656949058175087,0.05676953122019768,0.054079070687294006,0.05509522929787636,0.0559450164437294,0.056100863963365555
Gesture 1,1740260684.4240692,17.03173065185547,17.804805755615234,18.36939811706543,18.99679183959961,19.5937442779541,17.982954025268555,18.30506134033203,18.10649299621582,17.870223999023438,17.197755813598633,16.924942016601562,16.48318099975586,16.230709075927734,16.67471694946289,16.503976821899414,16.23348045349121,15.968267440795898,16.36435317993164,16.157299041748047,15.878867149353027,15.649138450622559,19.342731475830078,18.450679779052734,17.44847869873047,16.750381469726562,16.327739715576172,16.46331787109375,15.451525688171387,14.628974914550781,13.854352951049805,16.36216926574707,14.97596549987793,13.938125610351562,13.225318908691406,16.72498321533203,15.609835624694824,14.768414497375488,14.04483699798584,17.45591163635254,16.569339752197266,15.82371997833252,15.062886238098145,0.04967359080910683,0.048945166170597076,0.04849143326282501,0.048608213663101196,0.04876106604933739,0.05024760961532593,0.05071862041950226,0.050163596868515015,0.04964224621653557,0.05015341937541962,0.0496448315680027,0.04862850904464722,0.0481632724404335,0.05054343119263649,0.05063647776842117,0.05010920390486717,0.04959501698613167,0.05147853121161461,0.05162753164768219,0.051062654703855515,0.050482843071222305
